Nearest Neighbors 25 6.127357482910156e-05 0.0003924369812011719
Linear SVM 25 5.817413330078125e-05 8.988380432128906e-05
RBF SVM 25 5.6743621826171875e-05 8.916854858398438e-05
Decision Tree 25 4.9114227294921875e-05 6.222724914550781e-05
Random Forest 25 5.0067901611328125e-05 0.0008771419525146484
Neural Net 25 6.389617919921875e-05 0.0001246929168701172
AdaBoost 25 5.125999450683594e-05 0.003980875015258789
Naive Bayes 25 4.744529724121094e-05 9.846687316894531e-05
QDA 25 5.340576171875e-05 0.00010848045349121094
Grad Boost 25 5.316734313964844e-05 0.00016880035400390625
HistGradientBoostingClassifier 25 7.271766662597656e-05 0.0003058910369873047
Nearest Neighbors 49 8.058547973632812e-05 0.0004036426544189453
Linear SVM 49 7.748603820800781e-05 8.559226989746094e-05
RBF SVM 49 7.605552673339844e-05 8.869171142578125e-05
Decision Tree 49 6.961822509765625e-05 6.246566772460938e-05
Random Forest 49 6.961822509765625e-05 0.0009019374847412109
Neural Net 49 8.606910705566406e-05 0.00012636184692382812
AdaBoost 49 7.462501525878906e-05 0.0041294097900390625
Naive Bayes 49 6.890296936035156e-05 0.00010037422180175781
QDA 49 7.534027099609375e-05 0.00011682510375976562
Grad Boost 49 9.059906005859375e-05 0.0003123283386230469
HistGradientBoostingClassifier 49 0.00011086463928222656 0.0005812644958496094
Nearest Neighbors 81 0.00011801719665527344 0.0005428791046142578
Linear SVM 81 0.00010538101196289062 9.679794311523438e-05
RBF SVM 81 0.00010704994201660156 0.00010848045349121094
Decision Tree 81 9.703636169433594e-05 6.341934204101562e-05
Random Forest 81 9.846687316894531e-05 0.00089263916015625
Neural Net 81 0.00011396408081054688 0.000118255615234375
AdaBoost 81 0.00010776519775390625 0.004511594772338867
Naive Bayes 81 9.274482727050781e-05 9.799003601074219e-05
QDA 81 0.00010752677917480469 0.00011420249938964844
Grad Boost 81 0.00010585784912109375 0.00017499923706054688
HistGradientBoostingClassifier 81 0.00014281272888183594 0.0005271434783935547
Nearest Neighbors 121 0.00013637542724609375 0.0003876686096191406
Linear SVM 121 0.00013494491577148438 8.845329284667969e-05
RBF SVM 121 0.00013399124145507812 9.489059448242188e-05
Decision Tree 121 0.00012946128845214844 6.29425048828125e-05
Random Forest 121 0.00012755393981933594 0.0008878707885742188
Neural Net 121 0.0001652240753173828 0.00011348724365234375
AdaBoost 121 0.00012922286987304688 0.00400543212890625
Naive Bayes 121 0.00012612342834472656 9.918212890625e-05
QDA 121 0.00013685226440429688 0.00010895729064941406
Grad Boost 121 0.0001347064971923828 0.00017595291137695312
HistGradientBoostingClassifier 121 0.0001995563507080078 0.0003180503845214844
Nearest Neighbors 169 0.00017905235290527344 0.0003979206085205078
Linear SVM 169 0.00017499923706054688 9.441375732421875e-05
RBF SVM 169 0.0001881122589111328 0.00024890899658203125
Decision Tree 169 0.0001723766326904297 6.413459777832031e-05
Random Forest 169 0.0001671314239501953 0.0008790493011474609
Neural Net 169 0.0002105236053466797 0.00010943412780761719
AdaBoost 169 0.0001709461212158203 0.003999471664428711
Naive Bayes 169 0.0001628398895263672 0.00010037422180175781
QDA 169 0.00017404556274414062 0.0001087188720703125
Grad Boost 169 0.0001456737518310547 0.00017261505126953125
HistGradientBoostingClassifier 169 0.00025534629821777344 0.0006377696990966797
Nearest Neighbors 225 0.00022482872009277344 0.00038886070251464844
Linear SVM 225 0.00024056434631347656 9.894371032714844e-05
RBF SVM 225 0.00023436546325683594 0.000308990478515625
Decision Tree 225 0.0002090930938720703 6.413459777832031e-05
Random Forest 225 0.00021529197692871094 0.0008947849273681641
Neural Net 225 0.0002579689025878906 0.00010085105895996094
AdaBoost 225 0.00021219253540039062 0.004036903381347656
Naive Bayes 225 0.0002110004425048828 0.00010037422180175781
QDA 225 0.00022172927856445312 0.00010848045349121094
Grad Boost 225 0.0002257823944091797 0.00017261505126953125
HistGradientBoostingClassifier 225 0.00033593177795410156 0.0007665157318115234
Nearest Neighbors 289 0.00027298927307128906 0.00040435791015625
Linear SVM 289 0.00026988983154296875 0.00010275840759277344
RBF SVM 289 0.00030231475830078125 0.0004165172576904297
Decision Tree 289 0.00030422210693359375 0.0002460479736328125
Random Forest 289 0.0006201267242431641 0.0013012886047363281
Neural Net 289 0.0003020763397216797 0.00010418891906738281
AdaBoost 289 0.0002675056457519531 0.003931999206542969
Naive Bayes 289 0.00025725364685058594 9.942054748535156e-05
QDA 289 0.0002777576446533203 0.00010824203491210938
Grad Boost 289 0.00026297569274902344 0.00017142295837402344
HistGradientBoostingClassifier 289 0.0004048347473144531 0.0010399818420410156
Nearest Neighbors 361 0.00034046173095703125 0.000514984130859375
Linear SVM 361 0.0003287792205810547 0.00010585784912109375
RBF SVM 361 0.0003464221954345703 0.0003921985626220703
Decision Tree 361 0.0003261566162109375 6.532669067382812e-05
Random Forest 361 0.0003197193145751953 0.0008761882781982422
Neural Net 361 0.0003657341003417969 0.00010609626770019531
AdaBoost 361 0.0003273487091064453 0.003946542739868164
Naive Bayes 361 0.0003261566162109375 0.00010752677917480469
QDA 361 0.00036787986755371094 0.00011849403381347656
Grad Boost 361 0.0003490447998046875 0.0007100105285644531
HistGradientBoostingClassifier 361 0.0005056858062744141 0.0005948543548583984
Nearest Neighbors 441 0.0003952980041503906 0.00038886070251464844
Linear SVM 441 0.0003910064697265625 0.00010156631469726562
RBF SVM 441 0.00039196014404296875 0.0003540515899658203
Decision Tree 441 0.0004138946533203125 6.341934204101562e-05
Random Forest 441 0.00038170814514160156 0.0008790493011474609
Neural Net 441 0.0007607936859130859 0.00023627281188964844
AdaBoost 441 0.0004150867462158203 0.0042133331298828125
Naive Bayes 441 0.00041985511779785156 9.918212890625e-05
QDA 441 0.0004029273986816406 0.000110626220703125
Grad Boost 441 0.00040721893310546875 0.00017309188842773438
HistGradientBoostingClassifier 441 0.0005867481231689453 0.0005829334259033203
Nearest Neighbors 529 0.00047397613525390625 0.0003848075866699219
Linear SVM 529 0.00045800209045410156 9.751319885253906e-05
RBF SVM 529 0.0004787445068359375 0.0004177093505859375
Decision Tree 529 0.0004897117614746094 6.461143493652344e-05
Random Forest 529 0.00048422813415527344 0.001140594482421875
Neural Net 529 0.0004961490631103516 0.0001125335693359375
AdaBoost 529 0.00046563148498535156 0.003988504409790039
Naive Bayes 529 0.0004477500915527344 9.846687316894531e-05
QDA 529 0.0004706382751464844 0.00010752677917480469
Grad Boost 529 0.00045418739318847656 0.00017952919006347656
HistGradientBoostingClassifier 529 0.0007257461547851562 0.0007445812225341797
Nearest Neighbors 625 0.0005505084991455078 0.0003981590270996094
Linear SVM 625 0.0005481243133544922 0.00011897087097167969
RBF SVM 625 0.0005495548248291016 0.00036334991455078125
Decision Tree 625 0.0005397796630859375 6.318092346191406e-05
Random Forest 625 0.0005424022674560547 0.0009088516235351562
Neural Net 625 0.0005984306335449219 0.00010895729064941406
AdaBoost 625 0.0005385875701904297 0.003991603851318359
Naive Bayes 625 0.0005385875701904297 0.00010013580322265625
QDA 625 0.0005729198455810547 0.0001068115234375
Grad Boost 625 0.0005440711975097656 0.0001709461212158203
HistGradientBoostingClassifier 625 0.0008623600006103516 0.0009455680847167969
Nearest Neighbors 729 0.00064849853515625 0.00048613548278808594
Linear SVM 729 0.0006706714630126953 0.00010800361633300781
RBF SVM 729 0.0006403923034667969 0.00039124488830566406
Decision Tree 729 0.0006163120269775391 6.365776062011719e-05
Random Forest 729 0.0006330013275146484 0.0009236335754394531
Neural Net 729 0.000675201416015625 0.0001068115234375
AdaBoost 729 0.0006268024444580078 0.003966331481933594
Naive Bayes 729 0.0006170272827148438 9.894371032714844e-05
QDA 729 0.0006661415100097656 0.0001087188720703125
Grad Boost 729 0.0006849765777587891 0.00017523765563964844
HistGradientBoostingClassifier 729 0.00099945068359375 0.0006837844848632812
Nearest Neighbors 841 0.0007071495056152344 0.0003802776336669922
Linear SVM 841 0.0007412433624267578 0.00011014938354492188
RBF SVM 841 0.0031042098999023438 0.002235889434814453
Decision Tree 841 0.0007112026214599609 6.270408630371094e-05
Random Forest 841 0.0007042884826660156 0.0008831024169921875
Neural Net 841 0.0007631778717041016 0.00010013580322265625
AdaBoost 841 0.0007243156433105469 0.004471540451049805
Naive Bayes 841 0.0006937980651855469 9.942054748535156e-05
QDA 841 0.0007243156433105469 0.0001068115234375
Grad Boost 841 0.0006916522979736328 0.0001780986785888672
HistGradientBoostingClassifier 841 0.0011167526245117188 0.0008633136749267578
