Nearest Neighbors 25 6.103515625e-05 0.00039076805114746094
Linear SVM 25 5.6743621826171875e-05 8.416175842285156e-05
RBF SVM 25 7.2479248046875e-05 9.608268737792969e-05
Decision Tree 25 5.054473876953125e-05 6.365776062011719e-05
Random Forest 25 5.078315734863281e-05 0.0008845329284667969
Neural Net 25 0.00011086463928222656 0.0001380443572998047
AdaBoost 25 5.125999450683594e-05 0.004073381423950195
Naive Bayes 25 5.459785461425781e-05 0.00011014938354492188
QDA 25 5.4836273193359375e-05 0.00010800361633300781
Grad Boost 25 5.2928924560546875e-05 0.000171661376953125
HistGradientBoostingClassifier 25 7.414817810058594e-05 0.000392913818359375
Nearest Neighbors 49 7.796287536621094e-05 0.00038695335388183594
Linear SVM 49 7.581710815429688e-05 8.320808410644531e-05
RBF SVM 49 7.462501525878906e-05 8.559226989746094e-05
Decision Tree 49 6.890296936035156e-05 6.103515625e-05
Random Forest 49 6.961822509765625e-05 0.0009906291961669922
Neural Net 49 8.678436279296875e-05 0.00012445449829101562
AdaBoost 49 7.557868957519531e-05 0.0044972896575927734
Naive Bayes 49 7.367134094238281e-05 0.00010609626770019531
QDA 49 7.343292236328125e-05 0.00010538101196289062
Grad Boost 49 7.748603820800781e-05 0.00017762184143066406
HistGradientBoostingClassifier 49 0.00010275840759277344 0.0003757476806640625
Nearest Neighbors 81 0.00010752677917480469 0.0003886222839355469
Linear SVM 81 0.00010323524475097656 8.654594421386719e-05
RBF SVM 81 0.00010085105895996094 0.00010180473327636719
Decision Tree 81 9.512901306152344e-05 6.198883056640625e-05
Random Forest 81 9.441375732421875e-05 0.0008654594421386719
Neural Net 81 0.00012946128845214844 0.00011658668518066406
AdaBoost 81 9.632110595703125e-05 0.003934144973754883
Naive Bayes 81 9.34600830078125e-05 9.703636169433594e-05
QDA 81 9.870529174804688e-05 0.00010514259338378906
Grad Boost 81 0.0001323223114013672 0.00017571449279785156
HistGradientBoostingClassifier 81 0.00014019012451171875 0.0005400180816650391
Nearest Neighbors 121 0.00014352798461914062 0.00041174888610839844
Linear SVM 121 0.0001366138458251953 8.702278137207031e-05
RBF SVM 121 0.00013494491577148438 9.632110595703125e-05
Decision Tree 121 0.00012826919555664062 6.222724914550781e-05
Random Forest 121 0.0001285076141357422 0.0008869171142578125
Neural Net 121 0.00014472007751464844 0.00011205673217773438
AdaBoost 121 0.00013113021850585938 0.004030942916870117
Naive Bayes 121 0.0001266002655029297 9.799003601074219e-05
QDA 121 0.00013494491577148438 0.00010609626770019531
Grad Boost 121 0.00013518333435058594 0.00017070770263671875
HistGradientBoostingClassifier 121 0.00019693374633789062 0.0009121894836425781
Nearest Neighbors 169 0.00017571449279785156 0.0003936290740966797
Linear SVM 169 0.00017261505126953125 8.749961853027344e-05
RBF SVM 169 0.00017380714416503906 0.00011157989501953125
Decision Tree 169 0.00019502639770507812 6.222724914550781e-05
Random Forest 169 0.00016617774963378906 0.0008833408355712891
Neural Net 169 0.0002052783966064453 0.00011038780212402344
AdaBoost 169 0.0001666545867919922 0.004002809524536133
Naive Bayes 169 0.00016760826110839844 9.942054748535156e-05
QDA 169 0.00017547607421875 0.00010657310485839844
Grad Boost 169 0.00016927719116210938 0.0001709461212158203
HistGradientBoostingClassifier 169 0.0002522468566894531 0.0007114410400390625
Nearest Neighbors 225 0.00021266937255859375 0.0003914833068847656
Linear SVM 225 0.00021719932556152344 8.988380432128906e-05
RBF SVM 225 0.00023627281188964844 0.00032329559326171875
Decision Tree 225 0.00022149085998535156 6.604194641113281e-05
Random Forest 225 0.0002193450927734375 0.0010001659393310547
Neural Net 225 0.00025391578674316406 0.00011134147644042969
AdaBoost 225 0.00021386146545410156 0.004010677337646484
Naive Bayes 225 0.00020956993103027344 9.918212890625e-05
QDA 225 0.0002231597900390625 0.00010895729064941406
Grad Boost 225 0.0003147125244140625 0.0006029605865478516
HistGradientBoostingClassifier 225 0.00032258033752441406 0.0006706714630126953
Nearest Neighbors 289 0.0002872943878173828 0.0004134178161621094
Linear SVM 289 0.0002956390380859375 0.00016570091247558594
RBF SVM 289 0.0002956390380859375 0.0003380775451660156
Decision Tree 289 0.00027751922607421875 6.461143493652344e-05
Random Forest 289 0.00027489662170410156 0.000885009765625
Neural Net 289 0.0003116130828857422 0.00010371208190917969
AdaBoost 289 0.0002808570861816406 0.003983736038208008
Naive Bayes 289 0.0002961158752441406 0.00011992454528808594
QDA 289 0.0002942085266113281 0.00011229515075683594
Grad Boost 289 0.0002987384796142578 0.00017905235290527344
HistGradientBoostingClassifier 289 0.0004222393035888672 0.0007812976837158203
Nearest Neighbors 361 0.0002982616424560547 0.0004875659942626953
Linear SVM 361 0.0003609657287597656 0.00010657310485839844
RBF SVM 361 0.00034117698669433594 0.00038695335388183594
Decision Tree 361 0.00032520294189453125 6.628036499023438e-05
Random Forest 361 0.0003235340118408203 0.0009922981262207031
Neural Net 361 0.00036716461181640625 0.00010967254638671875
AdaBoost 361 0.0003352165222167969 0.0039103031158447266
Naive Bayes 361 0.0003275871276855469 9.918212890625e-05
QDA 361 0.00036144256591796875 0.00010728836059570312
Grad Boost 361 0.0003387928009033203 0.0001761913299560547
HistGradientBoostingClassifier 361 0.000499725341796875 0.0007097721099853516
Nearest Neighbors 441 0.00039386749267578125 0.0004100799560546875
Linear SVM 441 0.00044846534729003906 0.00010061264038085938
RBF SVM 441 0.0004305839538574219 0.00039768218994140625
Decision Tree 441 0.0003094673156738281 6.222724914550781e-05
Random Forest 441 0.0003821849822998047 0.0008771419525146484
Neural Net 441 0.00045418739318847656 0.0001163482666015625
AdaBoost 441 0.000431060791015625 0.003965616226196289
Naive Bayes 441 0.0003762245178222656 0.00010061264038085938
QDA 441 0.0003981590270996094 0.00012373924255371094
Grad Boost 441 0.0003838539123535156 0.00017499923706054688
HistGradientBoostingClassifier 441 0.0006036758422851562 0.0009419918060302734
Nearest Neighbors 529 0.00047516822814941406 0.0005650520324707031
Linear SVM 529 0.0004718303680419922 0.0001761913299560547
RBF SVM 529 0.00047135353088378906 0.00041103363037109375
Decision Tree 529 0.00045371055603027344 6.175041198730469e-05
Random Forest 529 0.0004515647888183594 0.0009062290191650391
Neural Net 529 0.0005064010620117188 0.00010824203491210938
AdaBoost 529 0.0004642009735107422 0.003942251205444336
Naive Bayes 529 0.0004563331604003906 9.846687316894531e-05
QDA 529 0.0004863739013671875 0.00010704994201660156
Grad Boost 529 0.0004696846008300781 0.0001709461212158203
HistGradientBoostingClassifier 529 0.0007429122924804688 0.0005898475646972656
Nearest Neighbors 625 0.0005431175231933594 0.00038504600524902344
Linear SVM 625 0.0005404949188232422 0.0001049041748046875
RBF SVM 625 0.0005640983581542969 0.0003762245178222656
Decision Tree 625 0.0005331039428710938 6.389617919921875e-05
Random Forest 625 0.0005350112915039062 0.0008828639984130859
Neural Net 625 0.0005970001220703125 0.00011324882507324219
AdaBoost 625 0.0005271434783935547 0.004013538360595703
Naive Bayes 625 0.0005435943603515625 9.989738464355469e-05
QDA 625 0.0005619525909423828 0.00010514259338378906
Grad Boost 625 0.0005321502685546875 0.0001697540283203125
HistGradientBoostingClassifier 625 0.0008027553558349609 0.0007202625274658203
Nearest Neighbors 729 0.0006215572357177734 0.0003807544708251953
Linear SVM 729 0.0006165504455566406 0.00010156631469726562
RBF SVM 729 0.0006372928619384766 0.0003993511199951172
Decision Tree 729 0.0006151199340820312 6.341934204101562e-05
Random Forest 729 0.0006163120269775391 0.0008957386016845703
Neural Net 729 0.0006737709045410156 0.00010228157043457031
AdaBoost 729 0.0006098747253417969 0.0039784908294677734
