Nearest Neighbors 25 0.0001914501190185547 0.0008497238159179688
Linear SVM 25 6.914138793945312e-05 0.00014328956604003906
RBF SVM 25 0.000152587890625 0.00023603439331054688
Decision Tree 25 6.723403930664062e-05 9.298324584960938e-05
Random Forest 25 6.0558319091796875e-05 0.0010123252868652344
Neural Net 25 7.939338684082031e-05 0.00011730194091796875
AdaBoost 25 5.6743621826171875e-05 0.004191398620605469
Naive Bayes 25 5.125999450683594e-05 0.0001583099365234375
QDA 25 5.3882598876953125e-05 0.00011038780212402344
Grad Boost 25 6.4849853515625e-05 0.00025200843811035156
HistGradientBoostingClassifier 25 7.939338684082031e-05 0.00030493736267089844
Nearest Neighbors 49 9.226799011230469e-05 0.0005290508270263672
Linear SVM 49 8.320808410644531e-05 0.00010466575622558594
RBF SVM 49 8.749961853027344e-05 0.00014281272888183594
Decision Tree 49 7.152557373046875e-05 6.4849853515625e-05
Random Forest 49 0.00019693374633789062 0.0013718605041503906
Neural Net 49 8.559226989746094e-05 0.0001163482666015625
AdaBoost 49 7.772445678710938e-05 0.005773067474365234
Naive Bayes 49 7.605552673339844e-05 0.00010991096496582031
QDA 49 8.58306884765625e-05 0.00015807151794433594
Grad Boost 49 0.00016570091247558594 0.00034809112548828125
HistGradientBoostingClassifier 49 0.00012993812561035156 0.0004603862762451172
Nearest Neighbors 81 0.0001251697540283203 0.0005693435668945312
Linear SVM 81 0.00013875961303710938 0.00019884109497070312
RBF SVM 81 0.00011157989501953125 0.00010824203491210938
Decision Tree 81 0.00011491775512695312 6.67572021484375e-05
Random Forest 81 0.00013875961303710938 0.0009524822235107422
Neural Net 81 0.0001201629638671875 0.0001270771026611328
AdaBoost 81 0.00029158592224121094 0.0048029422760009766
Naive Bayes 81 0.00010442733764648438 0.00010442733764648438
QDA 81 0.00010848045349121094 0.00010895729064941406
Grad Boost 81 0.0001747608184814453 0.00022125244140625
HistGradientBoostingClassifier 81 0.00015163421630859375 0.00034928321838378906
Nearest Neighbors 121 0.0001556873321533203 0.0005464553833007812
Linear SVM 121 0.00015354156494140625 0.00016832351684570312
RBF SVM 121 0.00029850006103515625 0.00031495094299316406
Decision Tree 121 0.00018024444580078125 0.00010371208190917969
Random Forest 121 0.0002663135528564453 0.0017516613006591797
Neural Net 121 0.00014829635620117188 0.00010514259338378906
AdaBoost 121 0.0001327991485595703 0.004122257232666016
Naive Bayes 121 0.00012993812561035156 0.00010061264038085938
QDA 121 0.0001385211944580078 0.00010919570922851562
Grad Boost 121 0.0002391338348388672 0.00028896331787109375
HistGradientBoostingClassifier 121 0.0001976490020751953 0.0005533695220947266
Nearest Neighbors 169 0.0001800060272216797 0.0004138946533203125
Linear SVM 169 0.0001811981201171875 0.00011587142944335938
RBF SVM 169 0.0002562999725341797 0.00038051605224609375
Decision Tree 169 0.000179290771484375 6.580352783203125e-05
Random Forest 169 0.0005259513854980469 0.0012176036834716797
Neural Net 169 0.00020837783813476562 0.00010633468627929688
AdaBoost 169 0.00017189979553222656 0.004052877426147461
Naive Bayes 169 0.0002448558807373047 0.00019168853759765625
QDA 169 0.0001983642578125 0.00012135505676269531
Grad Boost 169 0.00018596649169921875 0.0001900196075439453
HistGradientBoostingClassifier 169 0.0002548694610595703 0.0008671283721923828
Nearest Neighbors 225 0.00024056434631347656 0.0006206035614013672
Linear SVM 225 0.0005571842193603516 0.00028324127197265625
RBF SVM 225 0.00023865699768066406 0.00034332275390625
Decision Tree 225 0.00029754638671875 0.0001513957977294922
Random Forest 225 0.00021910667419433594 0.0010192394256591797
Neural Net 225 0.00043702125549316406 0.00029540061950683594
AdaBoost 225 0.00022292137145996094 0.0039768218994140625
Naive Bayes 225 0.00023889541625976562 9.942054748535156e-05
QDA 225 0.0002205371856689453 0.00010609626770019531
Grad Boost 225 0.00019693374633789062 0.00017786026000976562
HistGradientBoostingClassifier 225 0.0003192424774169922 0.02437615394592285
Nearest Neighbors 289 0.00027942657470703125 0.00043463706970214844
Linear SVM 289 0.0002732276916503906 0.00010013580322265625
RBF SVM 289 0.0002720355987548828 0.0002918243408203125
Decision Tree 289 0.0002613067626953125 6.222724914550781e-05
Random Forest 289 0.0002646446228027344 0.00090789794921875
Neural Net 289 0.0003046989440917969 0.00011038780212402344
AdaBoost 289 0.0002703666687011719 0.0041882991790771484
Naive Bayes 289 0.0002722740173339844 9.989738464355469e-05
QDA 289 0.0002808570861816406 0.00010609626770019531
Grad Boost 289 0.00027298927307128906 0.00018596649169921875
HistGradientBoostingClassifier 289 0.000396728515625 0.0009851455688476562
Nearest Neighbors 361 0.0003421306610107422 0.00051116943359375
Linear SVM 361 0.000331878662109375 0.00010061264038085938
RBF SVM 361 0.0003464221954345703 0.0003857612609863281
Decision Tree 361 0.0003597736358642578 6.437301635742188e-05
Random Forest 361 0.0003399848937988281 0.0008959770202636719
Neural Net 361 0.0004286766052246094 0.0001087188720703125
AdaBoost 361 0.0003230571746826172 0.00397181510925293
Naive Bayes 361 0.00032639503479003906 9.918212890625e-05
QDA 361 0.0003414154052734375 0.0001068115234375
Grad Boost 361 0.0003478527069091797 0.00017881393432617188
HistGradientBoostingClassifier 361 0.0004897117614746094 0.0009315013885498047
Nearest Neighbors 441 0.00044536590576171875 0.0003826618194580078
Linear SVM 441 0.00044727325439453125 9.632110595703125e-05
RBF SVM 441 0.00041675567626953125 0.0003409385681152344
Decision Tree 441 0.00039887428283691406 6.365776062011719e-05
Random Forest 441 0.0003845691680908203 0.0008792877197265625
Neural Net 441 0.0004429817199707031 0.00011157989501953125
AdaBoost 441 0.0004360675811767578 0.004584074020385742
Naive Bayes 441 0.00040531158447265625 0.0001010894775390625
QDA 441 0.00041675567626953125 0.00011014938354492188
Grad Boost 441 0.00040268898010253906 0.00018024444580078125
HistGradientBoostingClassifier 441 0.0006060600280761719 0.0010256767272949219
Nearest Neighbors 529 0.0004699230194091797 0.00039649009704589844
Linear SVM 529 0.0004673004150390625 9.560585021972656e-05
RBF SVM 529 0.0004761219024658203 0.00039768218994140625
Decision Tree 529 0.00045800209045410156 6.318092346191406e-05
Random Forest 529 0.00045943260192871094 0.0009081363677978516
Neural Net 529 0.0005252361297607422 0.00010204315185546875
AdaBoost 529 0.0004622936248779297 0.004004955291748047
Naive Bayes 529 0.0004665851593017578 0.00010061264038085938
QDA 529 0.0004856586456298828 0.00010943412780761719
Grad Boost 529 0.0005090236663818359 0.00017881393432617188
HistGradientBoostingClassifier 529 0.0007181167602539062 0.0006234645843505859
Nearest Neighbors 625 0.00054168701171875 0.0003948211669921875
Linear SVM 625 0.0005674362182617188 0.00010466575622558594
RBF SVM 625 0.0005474090576171875 0.0004456043243408203
Decision Tree 625 0.0005331039428710938 6.556510925292969e-05
Random Forest 625 0.0005328655242919922 0.0009098052978515625
Neural Net 625 0.0005903244018554688 0.00011229515075683594
AdaBoost 625 0.0005440711975097656 0.004216909408569336
Naive Bayes 625 0.0005404949188232422 0.00013303756713867188
QDA 625 0.0005528926849365234 0.00011038780212402344
Grad Boost 625 0.0005278587341308594 0.00017905235290527344
HistGradientBoostingClassifier 625 0.0007998943328857422 0.0009055137634277344
Nearest Neighbors 729 0.0006203651428222656 0.00038623809814453125
Linear SVM 729 0.000652313232421875 0.00010943412780761719
RBF SVM 729 0.0006597042083740234 0.0004184246063232422
Decision Tree 729 0.0006337165832519531 6.866455078125e-05
Random Forest 729 0.000614166259765625 0.0008790493011474609
Neural Net 729 0.0006487369537353516 0.00010561943054199219
AdaBoost 729 0.0006244182586669922 0.004003047943115234
Naive Bayes 729 0.0006165504455566406 9.72747802734375e-05
QDA 729 0.0006573200225830078 0.00010609626770019531
Grad Boost 729 0.0006694793701171875 0.00018095970153808594
HistGradientBoostingClassifier 729 0.0009937286376953125 0.0007443428039550781
Nearest Neighbors 841 0.00072479248046875 0.0003960132598876953
Linear SVM 841 0.0008525848388671875 0.00022792816162109375
RBF SVM 841 0.0007321834564208984 0.0004391670227050781
Decision Tree 841 0.0007252693176269531 6.461143493652344e-05
Random Forest 841 0.0007257461547851562 0.0008718967437744141
Neural Net 841 0.0007832050323486328 0.00011038780212402344
AdaBoost 841 0.0007290840148925781 0.004010915756225586
Naive Bayes 841 0.0007147789001464844 9.989738464355469e-05
QDA 841 0.0007445812225341797 0.00010824203491210938
Grad Boost 841 0.0007190704345703125 0.0001773834228515625
HistGradientBoostingClassifier 841 0.0010759830474853516 0.0009713172912597656
